ID	Label	Parent	Definition	Synonym	Xref_DOID	Xref_MESH	Xref_UMLS	Subset	Source_PMIDs	N_Sources	Xref_CHEBI	Xref_GO	Xref_MONDO	Normalized_Label
ARDS_POI:02635	Atelectasis			Dependent lung atelectasis from suctioning	DOID:9956	D001261	C0004144	POI_mechanism	12615633	1		GO:0097553		
ARDS_POI:02636	Mechanical ventilation		Multivariate model identifying 6 early predictors (time to admission <7d, inability to cough/stand/lift elbows or head, liver enzyme increases) that identify Guillain-Barré patients at high risk of requiring mechanical ventilation.	early predictors of mechanical ventilation in Guillain-Barré syndrome		D006111	C0342863	POI_prediction	12545029	1				
ARDS_POI:02637	Respiratory failure			Early predictors of respiratory failure in Guillain-Barré	DOID:11162	D012131	C0035229	POI_mechanism	12545029	1				
ARDS_POI:02638	Guillain-Barré syndrome			Close monitoring and early ventilation for high-risk Guillain-Barré	DOID:6993	D016920	C0018528	POI_intervention	12545029	1				
ARDS_POI:02639	Respiratory muscle weakness			Respiratory muscle weakness in Guillain-Barré syndrome	DOID:0050638	D012131	C0235764	POI_mechanism	12545029	1				
ARDS_POI:02640	Respiratory failure			Respiratory failure in Guillain-Barré syndrome	DOID:11162	D006111	C0342863	POI_outcome	12545029	1				
ARDS_POI:02641	Guillain-Barré syndrome				DOID:5399	D006111	C0342863	POI_context	12545029	1				
ARDS_POI:02642	COVID-19			Critically ill COVID-19	DOID:0080600	D015424	C1708140	POI_disease	32410714	1				
ARDS_POI:02643	Myocardial Injury			Cardiac injury	DOID:3393	D009205	C0027051	POI_outcome	32410714	1				
ARDS_POI:02644	Lymphocytopenia				DOID:614	http://purl.bioontology.org/ontology/MESH/D008231	C0024142	POI_outcome	32410714	1			MONDO:0003783	
ARDS_POI:02645	Body mass index		Body mass index as a prognostic factor in acute respiratory distress syndrome.		DOID:11394	D012128	C0035222	POI_population	28222804	1				
ARDS_POI:02646	Underweight			Underweight BMI		D013851	C0020620	POI_intervention	28222804	1				
ARDS_POI:02647	Obese patients			Obesity BMI		D009765	C0028754	POI_intervention	28222804	1				
ARDS_POI:02648	Obese patients			Morbid obesity BMI		D009765	C0028754	POI_intervention	28222804	1				
ARDS_POI:02649	Acute respiratory distress syndrome			Increased ventilator-free days in ARDS	DOID:11394	D012128	C0035222	POI_outcome	28222804	1				
ARDS_POI:02650	Extracorporeal life support			Gas exchange support with ECLS		D015199	C0014501	POI_mechanism	33140180	1				
ARDS_POI:02651	Extracorporeal membrane oxygenation			Blood oxygenation with ECMO		D015199	C0015357	POI_mechanism	33140180	1				
ARDS_POI:02652	extracorporeal carbon dioxide removal			CO2 elimination with ECCO2R		D018570	C0162285	POI_mechanism	33140180	1				
ARDS_POI:02653	Low tidal volume ventilation			Facilitation of lung-protective ventilation with ECCO2R		D008686	C1960562	POI_mechanism	33140180	1				
ARDS_POI:02654	Extracorporeal carbon dioxide removal					D018450	C0162488	POI_intervention	33140180	1				
ARDS_POI:02655	Pulmonary Vascular Diseases		Elevation in pulmonary artery pressure and pulmonary vascular resistance in the setting of acute lung injury.	pulmonary vascular dysfunction	DOID:11394	D012128	C0035222	POI_mechanism	20558628	1				
ARDS_POI:02656	Pulmonary Hypertension			Elevated pulmonary artery pressure	DOID:6432	D006801	C0020542	POI_mechanism	20558628	1				
ARDS_POI:02657	Right ventricular afterload			Increased right ventricular afterload		D058627	C0428883	POI_mechanism	20558628	1				
ARDS_POI:02658	Mortality			Increased 60-day mortality in ALI		D012128	C0035222	POI_outcome	20558628	1				
ARDS_POI:02659	ventilator-free days			Reduced ventilator- and ICU-free days in ALI		D018570	C0439626	POI_outcome	20558628	1				
ARDS_POI:02660	awake prone positioning with HFNO		Prone positioning while awake as an adjunct to high-flow nasal oxygen therapy in COVID-19 patients with acute respiratory failure.	awake-PP	DOID:11394	D012128	C0035222	POI_intervention	33023669	1				
ARDS_POI:02661	Prone positioning			Awake prone positioning + HFNO		D056152	C0150119	POI_intervention	33023669	1				
ARDS_POI:02662	Endotracheal intubation			No reduction in intubation risk		D007442	C0021925	POI_outcome	33023669	1				
ARDS_POI:02663	Endotracheal intubation			Delayed intubation timing		D007442	C0021925	POI_outcome	33023669	1				
ARDS_POI:02664	COVID-19			COVID-19 acute respiratory failure	DOID:0080600	D011654	C0013128	POI_population	33023669	1				
ARDS_POI:02665	High-flow nasal cannula oxygen therapy			High-flow nasal oxygen therapy		D000066829	C4042833	POI_intervention	33023669	1				
ARDS_POI:02666	Acute respiratory distress syndrome				DOID:11394	D012128	C0035222	POI_disease	10501746	1			MONDO:0100130	
ARDS_POI:02667	Unilateral lung injury				DOID:2055	D055370	C0848754	POI_intervention	10501746	1				
ARDS_POI:02668	Acute respiratory distress syndrome			Reduced mortality compared to ARDS	DOID:11394	D012128	C0035222	POI_outcome	10501746	1				
ARDS_POI:02669	Hypoxemia			Hypoxemic ventilated patients	DOID:12417	D000860	C0020672	POI_population	10501746	1				
ARDS_POI:02670	Acute respiratory distress syndrome		Administration of aspirin, 325-mg loading dose followed by 81 mg/day, initiated within 24 hours of ED presentation and continued to hospital day 7, discharge, or death.	Aspirin for ARDS prevention	DOID:11394	D012128	C0035222	POI_intervention	27179988	1				
ARDS_POI:02671	Aspirin administration					D001241	C0004057	POI_intervention	27179988	1	CHEBI:15365			
ARDS_POI:02672	Acute respiratory distress syndrome			Reduced ARDS incidence at 7 days	DOID:11394	D012128	C0035222	POI_outcome	27179988	1				
ARDS_POI:02673	Acute respiratory distress syndrome			ARDS risk population in ED	DOID:11394	D012128	C0035222	POI_population	27179988	1				
ARDS_POI:02674	Low tidal volume ventilation			Adoption of low tidal volume ventilation		D008686	C1960562	POI_outcome	12574072	1				
ARDS_POI:02675	Thoracic Surgery			Thoracic surgery context		D013908	C0039978	POI_context	12574072	1				
ARDS_POI:02676	cellular repair mechanisms	ARDS_POI:01066	Alveolar epithelial and endothelial cells possess repair and remodeling mechanisms that can protect against mechanical stretch-induced injury and inflammation in ventilator-associated lung injury.	cellular repair mechanisms in ventilator-associated lung injury	DOID:11394	D012128	C0035222	POI_mechanism	15695492	1		GO:0006281		
ARDS_POI:02677	Alveolar Epithelial Barrier Dysfunction			Alveolar epithelial barrier disruption		D055032	C1144577	POI_mechanism	15695492	1		GO:0001667		
ARDS_POI:02678	Endothelial Permeability			Endothelial barrier dysfunction		D004730	C0151468	POI_mechanism	15695492	1		GO:0034765		
ARDS_POI:02679	Inflammatory response			Proinflammatory signaling cascades		D007249	C0021368	POI_mechanism	15695492	1		GO:0006954		
ARDS_POI:02680	Alveolar epithelial cell repair			Alveolar cell repair mechanisms		D020545	C1293110	POI_mechanism	15695492	1		GO:0001763		
ARDS_POI:02681	Ventilator-Induced Lung Injury prevention			Prevention of ventilator-associated lung injury	DOID:0050858	D055370	C2363321	POI_outcome	15695492	1				
ARDS_POI:02682	Organ failure			Multiple organ failure	SYMP:0000724	http://purl.bioontology.org/ontology/MESH/D009102	C0026776	POI_mechanism	32255382	1				
ARDS_POI:02683	Pneumonia			Mortality due to COVID-19 pneumonia	DOID:552	D011014	C0032285	POI_outcome	32255382	1				
ARDS_POI:02684	Survival			Longer survival		D015996	C0038952	POI_outcome	32255382	1				
ARDS_POI:02685	E-PRE-DELIRIC model		Prediction model for delirium risk at ICU admission based on 9 factors: age, history of cognitive impairment, alcohol abuse, blood urea nitrogen, admission category, urgent admission, mean arterial pressure, corticosteroid use, and respiratory failure.			D003693	C0011581	POI_intervention	25894620	1				
ARDS_POI:02686	Delirium			Delirium prediction	DOID:1003	D003693	C0011581	POI_outcome	25894620	1				
ARDS_POI:02687	Critically ill patients			ICU patients		D016638	C0030706	POI_population	25894620	1				
ARDS_POI:02688	Sedative Agents			use of sedatives		D006993	C0036557	POI_intervention	16100131	1				
ARDS_POI:02689	Neuromuscular blockade			Use of neuromuscular blockers		D009464	C0027947	POI_intervention	16100131	1	CHEBI:64100			
ARDS_POI:02690	Mechanical ventilation			Longer duration of mechanical ventilation		D008686	C0199470	POI_outcome	16100131	1				
ARDS_POI:02691	Resource utilization			Staff time and cost similar to invasive ventilation		D017721	C0035201	POI_outcome	9187186	1				
ARDS_POI:02692	Acute respiratory failure in COPD							POI_context	9187186	1				
ARDS_POI:02693	Oxygenation			Increased ratio of arterial oxygen partial pressure over inspired oxygen fraction		D010100	C0242402	POI_outcome	24102072	1				
ARDS_POI:02694	Intra-Abdominal Hypertension			Increased intra-abdominal pressure		D007272	C0021367	POI_outcome	24102072	1				
ARDS_POI:02695	Cardiac Preload			Increased cardiac preload		D002341	C0006575	POI_mechanism	24102072	1		GO:0003091		
ARDS_POI:02696	Pulmonary Vascular Resistance			Decreased pulmonary vascular resistance		D011757	C0034159	POI_mechanism	24102072	1				
ARDS_POI:02697	Ventricular afterload reduction			Decreased right ventricular afterload		D011652	C0232170	POI_mechanism	24102072	1				
ARDS_POI:02698	Preload reserve						C0232255	POI_population	24102072	1				
ARDS_POI:02699	Absence of preload reserve			No preload reserve		D058065	C1145670	POI_population	24102072	1				
ARDS_POI:02700	Prone positioning			Increased cardiac index with prone positioning		D056152	C0150119	POI_outcome	24102072	1				
ARDS_POI:02701	Prone positioning			No change in cardiac index with prone positioning		D056152	C0150119	POI_outcome	24102072	1				
ARDS_POI:02702	Protein C, Activated		Activated protein C administered at 24 microg/kg/h for 96 h for the treatment of acute lung injury.	Activated protein C	DOID:11394	D012128	C0035222	POI_intervention	18565951	1	CHEBI:80904			
ARDS_POI:02703	Activated Protein C			Activated protein C administration		D000093	C0001028	POI_intervention	18565951	1	CHEBI:17904			
ARDS_POI:02704	Ventilator-free days			Improved ventilator-free days		D014656	C0042963	POI_outcome	18565951	1				
ARDS_POI:02705	Protein C deficiency			Decreased plasma protein C levels	DOID:0080248	D011157	C0032990	POI_mechanism	18565951	1				
ARDS_POI:02706	Dead space ventilation			Decreased pulmonary dead space fraction		D011781	C0034096	POI_mechanism	18565951	1				
ARDS_POI:02707	Acute respiratory distress syndrome	GO:0008150		Microvascular Injury Ards	DOID:11394	D012128	C0035222	POI_mechanism	18565951	1				
ARDS_POI:02708	Acute respiratory distress syndrome	GO:0008150		Inflammation Ards	DOID:11394	D012128	C0035222	POI_mechanism	18565951	1				
ARDS_POI:02709	Acute respiratory distress syndrome	GO:0008150		Coagulation Ards	DOID:11394	D012128	C0035222	POI_mechanism	18565951	1				
ARDS_POI:02710	Acute respiratory distress syndrome	GO:0008150		Plasma Protein C Decrease Ards	DOID:11394	D012128	C0035222	POI_mechanism	18565951	1				
ARDS_POI:02711	Acute respiratory distress syndrome	ARDS_POI:01019	COVID-19 ARDS follows general ARDS physiology, with compliance reduction related to hypoxemia and high inter-individual variability.	respiratory physiology of COVID-19 ARDS	DOID:11394	D012128	C0035222	POI_mechanism	32859264	1				
ARDS_POI:02712	Acute respiratory distress syndrome			Respiratory system compliance in COVID-19 ARDS	DOID:11394	D012128	C0035222	POI_mechanism	32859264	1				
ARDS_POI:02713	Acute respiratory distress syndrome			Hypoxemia in COVID-19 ARDS	DOID:11394	D012128	C0035222	POI_mechanism	32859264	1				
ARDS_POI:02714	Acute respiratory distress syndrome			Inter-individual variability in COVID-19 ARDS	DOID:11394	D012128	C0035222	POI_mechanism	32859264	1				
ARDS_POI:02715	Acute lung injury	ARDS_POI:01026	Acute lung injury complicating subarachnoid hemorrhage. Independent risk factors include severity of illness, hemorrhage grade, transfusions, and sepsis.	Acute lung injury in subarachnoid hemorrhage	DOID:11394	D012128	C0035222	POI_disease	16374174	1				
ARDS_POI:02716	Subarachnoid hemorrhage				DOID:2740	D013345	C0038585	POI_context	16374174	1				
ARDS_POI:02717	Acute lung injury			Incidence of acute lung injury	DOID:11394	D055371	C0272079	POI_outcome	16374174	1				
ARDS_POI:02718	Acute lung injury			Patients with acute lung injury	DOID:11394	D055371	C0272079	POI_population	16374174	1				
ARDS_POI:02719	unplanned extubation prevention		Measures to prevent unplanned extubation, including strong fixation of the tracheal tube, adequate sedation of agitated patients, attention to orotracheally intubated patients, and daily reassessment of weaning readiness.	prevention of unplanned extubation		D000058	C0151630	POI_intervention	9563730	1				
ARDS_POI:02720	Unplanned extubation					D060087	C0877052	POI_outcome	9563730	1				
ARDS_POI:02721	Tube fixation			Inadequate tube fixation		D058109	C0184661	POI_mechanism	9563730	1				
ARDS_POI:02722	Sedation			Lack of sedation		D003612	C0036557	POI_mechanism	9563730	1				
ARDS_POI:02723	Endotracheal intubation			Orotracheal intubation		D007442	C0021925	POI_mechanism	9563730	1				
ARDS_POI:02724	Granulocyte-Macrophage Colony-Stimulating Factor		Low-dose (3 mcg/kg) intravenous recombinant human granulocyte-macrophage colony-stimulating factor (GM-CSF) administered daily for 5 days in patients with severe sepsis and respiratory dysfunction.	low-dose intravenous GM-CSF therapy	DOID:11394	D012128	C0035222	POI_intervention	12119223	1	CHEBI:8846			
ARDS_POI:02725	Granulocyte-Macrophage Colony-Stimulating Factor			GM-CSF therapy		D008757	C0017337	POI_intervention	12119223	1	CHEBI:135199			
ARDS_POI:02726	Neutrophil function			Preserved alveolar neutrophil function		D009504	C0027950	POI_mechanism	12119223	1		GO:0042119		
ARDS_POI:02727	Neutrophil function			Preserved systemic neutrophil function		D009504	C0027950	POI_mechanism	12119223	1		GO:0002440		
ARDS_POI:02728	Sepsis			Severe sepsis with respiratory dysfunction	DOID:0080642	D018805	C0243026	POI_population	12119223	1				
ARDS_POI:02729	granulocyte hematopoiesis	GO:0008150		Gm Csf Stimulated Granulocyte Hemopoiesis		D006733	C0018951	POI_mechanism	12119223	1		GO:0002673		
ARDS_POI:02730	granulocyte-macrophage colony-stimulating factor-stimulated macrophage activation	GO:0008150		Gm Csf Stimulated Macrophage Effector Function		D008264	C0024432	POI_mechanism	12119223	1		GO:0008406		
ARDS_POI:02731	Regulation of pulmonary surfactant by granulocyte-macrophage colony-stimulating factor	GO:0008150		Gm Csf Regulation Of Pulmonary Surfactant		D006799	C0017023	POI_mechanism	12119223	1		GO:0010468		
ARDS_POI:02732	Acute respiratory distress syndrome			Severe hypercapnia in ARDS	DOID:11394	D012128	C0035222	POI_intervention	28108768	1				
ARDS_POI:02733	Mortality			Increased ICU mortality		D009026	C0026565	POI_outcome	28108768|21107529	2				
ARDS_POI:02734	Pressure-limited ventilation			Pressure/volume limitation strategy (PLS)		D045422	C0199451	POI_intervention	28108768	1				
ARDS_POI:02735	Mortality			Increased ICU mortality with severe hypercapnia and PLS		D009026	C0026565	POI_outcome	28108768	1				
ARDS_POI:02736	Hematologic malignancy				DOID:2531	D006425	C0021775	POI_population	21666446	1				
ARDS_POI:02737	Delayed mechanical ventilation			Delayed invasive ventilation		D012121	C0087153	POI_intervention	21666446	1				
ARDS_POI:02738	Corticosteroid therapy		Administration of corticosteroids at the time of intensive care unit admission in patients with severe pandemic (H1N1)v influenza A infection.	early corticosteroid therapy on ICU admission		D006694	C0236392	POI_intervention	21107529	1	CHEBI:50858			
ARDS_POI:02739	Corticosteroid therapy			Early corticosteroid therapy on ICU admission		D000930	C0010634	POI_intervention	21107529	1	CHEBI:50858			
ARDS_POI:02740	Pneumonia			Increased hospital-acquired pneumonia	DOID:552	D010038	C0034065	POI_outcome	21107529	1				
ARDS_POI:02741	Influenza A virus subtype H1N1 infection			Severe pandemic (H1N1)v influenza A infection	DOID:0050211	D006694	C0236392	POI_disease	21107529	1				
ARDS_POI:02742	Muscle Strength			Muscle strength at discharge		D009154	C0027947	POI_intervention	28067712	1				
