ID	Label	Parent	Definition	Synonym	Xref_DOID	Xref_MESH	Xref_UMLS	Subset	Source_PMIDs	N_Sources
ARDS_POI:02692	Acute respiratory failure in COPD							POI_context	9187186	1
ARDS_POI:02693	Increased ratio of arterial oxygen partial pressure over inspired oxygen fraction							POI_outcome	24102072	1
ARDS_POI:02694	Increased intra-abdominal pressure					D007272	C0021367	POI_outcome	24102072	1
ARDS_POI:02695	Increased cardiac preload					D002341	C0006575	POI_mechanism	24102072	1
ARDS_POI:02696	Decreased pulmonary vascular resistance					D011757	C0034159	POI_mechanism	24102072	1
ARDS_POI:02697	Decreased right ventricular afterload							POI_mechanism	24102072	1
ARDS_POI:02698	Preload reserve							POI_population	24102072	1
ARDS_POI:02699	No preload reserve							POI_population	24102072	1
ARDS_POI:02700	Increased cardiac index with prone positioning							POI_outcome	24102072	1
ARDS_POI:02701	No change in cardiac index with prone positioning							POI_outcome	24102072	1
ARDS_POI:02702	Activated protein C	anticoagulant-medication	Activated protein C administered at 24 microg/kg/h for 96 h for the treatment of acute lung injury.		DOID:11394	D012128	C0035222	POI_intervention	18565951	1
ARDS_POI:02703	Activated protein C administration					D000093	C0001028	POI_intervention	18565951	1
ARDS_POI:02704	Improved ventilator-free days					D014656	C0042963	POI_outcome	18565951	1
ARDS_POI:02705	Decreased plasma protein C levels					D011157	C0032990	POI_mechanism	18565951	1
ARDS_POI:02706	Decreased pulmonary dead space fraction					D011781	C0034096	POI_mechanism	18565951	1
ARDS_POI:02707	Microvascular Injury Ards	biological-process						POI_mechanism	18565951	1
ARDS_POI:02708	Inflammation Ards	biological-process						POI_mechanism	18565951	1
ARDS_POI:02709	Coagulation Ards	biological-process						POI_mechanism	18565951	1
ARDS_POI:02710	Plasma Protein C Decrease Ards	biological-process						POI_mechanism	18565951	1
ARDS_POI:02711	respiratory physiology of COVID-19 ARDS	ARDS_POI:01019	COVID-19 ARDS follows general ARDS physiology, with compliance reduction related to hypoxemia and high inter-individual variability.		DOID:11394	D012128	C0035222	POI_mechanism	32859264	1
ARDS_POI:02712	Respiratory system compliance in COVID-19 ARDS							POI_mechanism	32859264	1
ARDS_POI:02713	Hypoxemia in COVID-19 ARDS							POI_mechanism	32859264	1
ARDS_POI:02714	Inter-individual variability in COVID-19 ARDS							POI_mechanism	32859264	1
ARDS_POI:02715	Acute lung injury in subarachnoid hemorrhage	ARDS_POI:01026	Acute lung injury complicating subarachnoid hemorrhage. Independent risk factors include severity of illness, hemorrhage grade, transfusions, and sepsis.		DOID:11394	D012128	C0035222	POI_disease	16374174	1
ARDS_POI:02716	Subarachnoid hemorrhage					D013345	C0038585	POI_context	16374174	1
ARDS_POI:02717	Incidence of acute lung injury							POI_outcome	16374174	1
ARDS_POI:02718	Patients with acute lung injury							POI_population	16374174	1
ARDS_POI:02719	prevention of unplanned extubation	extubation-management	Measures to prevent unplanned extubation, including strong fixation of the tracheal tube, adequate sedation of agitated patients, attention to orotracheally intubated patients, and daily reassessment of weaning readiness.					POI_intervention	9563730	1
ARDS_POI:02720	Unplanned extubation							POI_outcome	9563730	1
ARDS_POI:02721	Inadequate tube fixation							POI_mechanism	9563730	1
ARDS_POI:02722	Lack of sedation							POI_mechanism	9563730	1
ARDS_POI:02723	Orotracheal intubation							POI_mechanism	9563730	1
ARDS_POI:02724	low-dose intravenous GM-CSF therapy	sepsis-management	Low-dose (3 mcg/kg) intravenous recombinant human granulocyte-macrophage colony-stimulating factor (GM-CSF) administered daily for 5 days in patients with severe sepsis and respiratory dysfunction.		DOID:11394	D012128	C0035222	POI_intervention	12119223	1
ARDS_POI:02725	GM-CSF therapy					D008757	C0017337	POI_intervention	12119223	1
ARDS_POI:02726	Preserved alveolar neutrophil function							POI_mechanism	12119223	1
ARDS_POI:02727	Preserved systemic neutrophil function							POI_mechanism	12119223	1
ARDS_POI:02728	Severe sepsis with respiratory dysfunction							POI_population	12119223	1
ARDS_POI:02729	Gm Csf Stimulated Granulocyte Hemopoiesis	biological-process						POI_mechanism	12119223	1
ARDS_POI:02730	Gm Csf Stimulated Macrophage Effector Function	biological-process						POI_mechanism	12119223	1
ARDS_POI:02731	Gm Csf Regulation Of Pulmonary Surfactant	biological-process						POI_mechanism	12119223	1
ARDS_POI:02732	Severe hypercapnia in ARDS							POI_intervention	28108768	1
ARDS_POI:02733	Increased ICU mortality							POI_outcome	28108768|21107529	2
ARDS_POI:02734	Pressure/volume limitation strategy (PLS)							POI_intervention	28108768	1
ARDS_POI:02735	Increased ICU mortality with severe hypercapnia and PLS							POI_outcome	28108768	1
ARDS_POI:02736	Hematologic malignancy					D006425	C0021775	POI_population	21666446	1
ARDS_POI:02737	Delayed invasive ventilation							POI_intervention	21666446	1
ARDS_POI:02738	early corticosteroid therapy on ICU admission	corticosteroid-therapy	Administration of corticosteroids at the time of intensive care unit admission in patients with severe pandemic (H1N1)v influenza A infection.			D006694	C0236392	POI_intervention	21107529	1
ARDS_POI:02739	Early corticosteroid therapy on ICU admission					D000930	C0010634	POI_intervention	21107529	1
ARDS_POI:02740	Increased hospital-acquired pneumonia					D010038	C0034065	POI_outcome	21107529	1
ARDS_POI:02741	Severe pandemic (H1N1)v influenza A infection					D006694	C0236392	POI_disease	21107529	1
ARDS_POI:02742	Muscle strength at discharge					D009154	C0027947	POI_intervention	28067712	1
ARDS_POI:02743	Improved 5-year survival							POI_outcome	28067712	1
ARDS_POI:02744	Persistent muscle weakness					D009154	C0027947	POI_intervention	28067712	1
ARDS_POI:02745	Worse 5-year survival							POI_outcome	28067712	1
ARDS_POI:02746	Resolving muscle weakness					D009154	C0027947	POI_intervention	28067712	1
ARDS_POI:02747	ARDS survivors					D012128	C0035222	POI_population	28067712	1
ARDS_POI:02748	Muscle Weakness Ards	biological-process						POI_mechanism	28067712	1
ARDS_POI:02749	Muscle Strength Survival Association	biological-process						POI_mechanism	28067712	1
ARDS_POI:02750	Persistent Resolving Weakness Trajectories	biological-process						POI_mechanism	28067712	1
ARDS_POI:02751	Assisted coughing and noninvasive ventilation for respiratory failure in SMA1	respiratory-failure-management	Manually and mechanically assisted coughing to clear airway mucus combined with noninvasive positive pressure ventilation after extubation to support gas exchange in children with respiratory failure due to spinal muscular atrophy type 1.					POI_intervention	10767247	1
ARDS_POI:02752	Assisted coughing and noninvasive ventilation							POI_intervention	10767247	1
ARDS_POI:02753	Successful extubation							POI_outcome	10767247	1
ARDS_POI:02754	Respiratory failure in SMA type 1							POI_disease	10767247	1
ARDS_POI:02755	Assisted coughing to clear airway mucus							POI_mechanism	10767247	1
ARDS_POI:02756	Prevention of atelectasis							POI_mechanism	10767247	1
ARDS_POI:02757	Noninvasive ventilation with PEEP							POI_intervention	10767247	1
ARDS_POI:02758	Support of gas exchange							POI_mechanism	10767247	1
ARDS_POI:02759	Airway Mucus Clearance	biological-process						POI_mechanism	10767247	1
ARDS_POI:02760	Noninvasive ventilation for OHS and COPD						C0278162	POI_intervention	23103736	1
ARDS_POI:02761	Reduced hospital mortality in OHS vs COPD							POI_outcome	23103736	1
ARDS_POI:02762	Improved 1-year survival in OHS vs COPD							POI_outcome	23103736	1
ARDS_POI:02763	Less late NIV failure in COPD with obesity							POI_outcome	23103736	1
ARDS_POI:02764	Obesity hypoventilation syndrome					D009765	C0028754	POI_context	23103736|20348200	2
ARDS_POI:02765	Extravascular lung water measurement	diagnostic-test	Transpulmonary thermodilution used to measure extravascular lung water in patients with severe sepsis.			D004948	C0014884	POI_intervention	15774053	1
ARDS_POI:02766	Increased EVLW in non-ARDS sepsis							POI_outcome	15774053	1
ARDS_POI:02767	Increased EVLW in ARDS sepsis							POI_outcome	15774053	1
ARDS_POI:02768	Alcoholism					D000273	C0001948	POI_context	15774053	1
ARDS_POI:02769	Increased EVLW in ARDS							POI_outcome	15774053	1
ARDS_POI:02770	Low extravascular lung water							POI_intervention	15774053	1
ARDS_POI:02771	Improved ARDS survival							POI_outcome	15774053	1
ARDS_POI:02772	noninvasive positive pressure ventilation for obesity hypoventilation syndrome				E66.2	D009447	C0043140	POI_intervention	20348200	1
ARDS_POI:02773	BREATHE criteria for breath stacking dyssynchrony	dyssynchrony-detection-tool	Novel, objective criteria for quantifying breath stacking dyssynchrony in ARDS, evaluating 5 domains: ventilator cycling, interval expiratory volume, cumulative inspiratory volume, expiratory time, and inspiratory time.		DOID:11394	D012128	C0035222	POI_intervention	27342819	1
ARDS_POI:02774	Quantification of breath stacking dyssynchrony							POI_outcome	27342819	1
ARDS_POI:02775	Prevention of breath stacking dyssynchrony							POI_outcome	27342819	1
ARDS_POI:02776	Breath Stacking Dyssynchrony	biological-process						POI_mechanism	27342819	1
ARDS_POI:02777	Tidal Volume Overexposure	biological-process						POI_mechanism	27342819	1
ARDS_POI:02778	Iatrogenic Lung Injury	biological-process						POI_mechanism	27342819	1
ARDS_POI:02779	African-American gender					D000086	C0000970	POI_population	12163776	1
ARDS_POI:02780	Male gender					D005901	C0015180	POI_population	12163776	1
ARDS_POI:02781	ARDS mortality rates in the US					D012128	C0035222	POI_outcome	12163776	1
ARDS_POI:02782	Increased ARDS mortality 1979-1993							POI_outcome	12163776	1
ARDS_POI:02783	Decreased ARDS mortality 1993-1996							POI_outcome	12163776	1
ARDS_POI:02784	ARDS mortality in the US 1979-1996							POI_context	12163776	1
ARDS_POI:02785	COVID-19 complications	ARDS_POI:01041	Acute complications associated with COVID-19 in hospitalized patients, including mortality, ARDS, cardiac injury, coagulopathy, and organ dysfunction.		DOID:0080600	D000086382	C5203670	POI_outcome	32616077	1
ARDS_POI:02786	COVID-19 mortality					D000086382	C5203670	POI_outcome	32616077	1
ARDS_POI:02787	Pressure limitation with permissive hypercapnia	ARDS_POI:01066	Approach to minimize alveolar overdistention through either pressure or volume limitation, while accepting the potential consequences of respiratory acidosis.		DOID:11394	D012128	C0035222	POI_intervention	8084064	1
ARDS_POI:02788	Pressure limitation with permissive hypercapnia							POI_intervention	8084064	1
ARDS_POI:02789	Reduced alveolar overdistention							POI_mechanism	8084064	1
ARDS_POI:02790	Reduced ventilator-induced lung injury							POI_mechanism	8084064	1
ARDS_POI:02791	Improved survival							POI_outcome	8084064	1
ARDS_POI:02792	Acute respiratory failure/ARDS				DOID:11394	D012128	C0035222	POI_disease	8084064	1
ARDS_POI:02793	Fiberoptic bronchoscopy and bronchoalveolar lavage	diagnostic-procedure	Fiberoptic bronchoscopy with bronchoalveolar lavage performed to identify cause of acute respiratory failure in cancer patients.	FO-BAL		D001413	C0034067	POI_intervention	18090351	1
ARDS_POI:02794	Diagnostic yield for identifying cause of acute respiratory failure							POI_outcome	18090351	1
ARDS_POI:02795	Respiratory status deterioration							POI_outcome	18090351	1
ARDS_POI:02796	Prone positioning in severe ARDS	patient-positioning-strategy	Placing patients with severe ARDS in the prone position during mechanical ventilation.		DOID:11394	D012128	C0035222	POI_intervention	24352484	1
ARDS_POI:02797	Prone positioning in severe ARDS					D011604	C0033235	POI_intervention	24352484	1
ARDS_POI:02798	Increased pressure ulcers					D011350	C0032974	POI_outcome	24352484	1
ARDS_POI:02799	Pressure Ulcer Prone Positioning	biological-process						POI_mechanism	24352484	1
ARDS_POI:02800	Gravity Induced Skin Compression	biological-process						POI_mechanism	24352484	1
ARDS_POI:02801	Impaired Microvascular Perfusion	biological-process						POI_mechanism	24352484	1
ARDS_POI:02802	noninvasive positive pressure ventilation for SARS-related acute respiratory failure	ARDS_POI:01232	Noninvasive positive pressure ventilation for treatment of acute respiratory failure secondary to severe acute respiratory syndrome.			D001281	C0034065	POI_intervention	15364765	1
ARDS_POI:02803	NIPPV for SARS-related acute respiratory failure							POI_intervention	15364765	1
ARDS_POI:02804	Avoided intubation in SARS-related ARF							POI_outcome	15364765	1
ARDS_POI:02805	Shorter ICU stay in SARS-related ARF							POI_outcome	15364765	1
ARDS_POI:02806	Lower chest radiography score in SARS-related ARF							POI_outcome	15364765	1
ARDS_POI:02807	No SARS transmission to healthcare workers							POI_outcome	15364765	1
ARDS_POI:02808	SARS context					D015604	C0234295	POI_context	15364765	1
ARDS_POI:02809	Patient immobilization during ICU stay							POI_mechanism	24716641	1
ARDS_POI:02810	Corticosteroid exposure during ICU stay					D003365	C0010801	POI_mechanism	24716641	1
ARDS_POI:02811	Muscle weakness and atrophy due to ICU stay							POI_mechanism	24716641	1
ARDS_POI:02812	Impaired functional capacity in ALI survivors							POI_outcome	24716641	1
ARDS_POI:02813	Avoidance of intubation							POI_outcome	8147550	1
ARDS_POI:02814	Chronic obstructive pulmonary disease					D002496	C0024117	POI_population	8147550	1
ARDS_POI:02815	Restrictive thoracic disease							POI_population	8147550	1
ARDS_POI:02816	Pneumonia					D011014	C0032285	POI_population	8147550	1
ARDS_POI:02817	Postoperative extubation failure							POI_population	8147550	1
ARDS_POI:02818	Survival to hospital discharge							POI_outcome	15483407	1
ARDS_POI:02819	Do-not-intubate order							POI_context	15483407	1
ARDS_POI:02820	Congestive heart failure diagnosis							POI_context	15483407	1
ARDS_POI:02821	Improved survival with NPPV							POI_outcome	15483407	1
ARDS_POI:02822	Strong cough							POI_context	15483407	1
ARDS_POI:02823	Awake state							POI_context	15483407	1
ARDS_POI:02824	lower tidal volume ventilation facilitated by extracorporeal carbon dioxide removal	ARDS_POI:01066	Lower tidal volume ventilation facilitated by extracorporeal carbon dioxide removal for the treatment of acute hypoxemic respiratory failure.		DOID:11394	D012128	C0035222	POI_intervention	34463700	1
ARDS_POI:02825	Lower tidal volume ventilation facilitated by extracorporeal carbon dioxide removal							POI_intervention	34463700	1
ARDS_POI:02826	All-cause mortality at 90 days							POI_outcome	34463700	1
ARDS_POI:02827	Partial liquid ventilation							POI_intervention	11897644	1
ARDS_POI:02828	Reduced progression to ARDS					D012128	C0035222	POI_outcome	11897644	1
