poi_id:ID,id_slug,label,subset:LABEL,parent,definition,synonym,xref_DOID,xref_MESH,xref_UMLS,source,source_pmids,n_sources:int,xref_CHEBI,xref_GO,xref_MONDO,normalized_label,original_label,norm_method,norm_confidence
ARDS_POI:02686,delirium-prediction,Delirium prediction,POI_outcome,,,,DOID:1003,D003693,C0011581,kg_nodes,25894620,1,,,,Delirium,Delirium prediction,claude_api,MEDIUM
ARDS_POI:02687,icu-patients,ICU patients,POI_population,,,,,D016638,C0030706,kg_nodes,25894620,1,,,,Critically ill patients,ICU patients,rule,HIGH
ARDS_POI:02688,use-of-sedatives,use of sedatives,POI_intervention,,,,,D006993,C0036557,robot_template_row,16100131,1,,,,Sedative Agents,use of sedatives,claude_api,HIGH
ARDS_POI:02689,use-of-neuromuscular-blockers,Use of neuromuscular blockers,POI_intervention,,,,,D009464,C0027947,kg_nodes,16100131,1,CHEBI:64100,,,Neuromuscular blockade,Use of neuromuscular blockers,rule,HIGH
ARDS_POI:02690,longer-duration-mechanical-ventilation,Longer duration of mechanical ventilation,POI_outcome,,,,,D008686,C0199470,kg_nodes,16100131,1,,,,Mechanical ventilation,Longer duration of mechanical ventilation,rule,HIGH
ARDS_POI:02691,staff-time-and-cost-similar-to-invasive-ventilation,Staff time and cost similar to invasive ventilation,POI_outcome,,,,,D017721,C0035201,kg_nodes,9187186,1,,,,Resource utilization,Staff time and cost similar to invasive ventilation,claude_api,MEDIUM
ARDS_POI:02692,acute-respiratory-failure-copd,Acute respiratory failure in COPD,POI_context,,,,,,,kg_nodes,9187186,1,,,,Acute respiratory failure in COPD,Acute respiratory failure in COPD,none,LOW
ARDS_POI:02693,increased-ratio-pao2-fio2,Increased ratio of arterial oxygen partial pressure over inspired oxygen fraction,POI_outcome,,,,,D010100,C0242402,kg_nodes,24102072,1,,,,Oxygenation,Increased ratio of arterial oxygen partial pressure over inspired oxygen fraction,rule,HIGH
ARDS_POI:02694,increased-intra-abdominal-pressure,Increased intra-abdominal pressure,POI_outcome,,,,,D007272,C0021367,kg_nodes,24102072,1,,,,Intra-Abdominal Hypertension,Increased intra-abdominal pressure,claude_api,HIGH
ARDS_POI:02695,increased-cardiac-preload,Increased cardiac preload,POI_mechanism,,,,,D002341,C0006575,kg_nodes,24102072,1,,GO:0003091,,Cardiac Preload,Increased cardiac preload,claude_api,HIGH
ARDS_POI:02696,decreased-pulmonary-vascular-resistance,Decreased pulmonary vascular resistance,POI_mechanism,,,,,D011757,C0034159,kg_nodes,24102072,1,,,,Pulmonary Vascular Resistance,Decreased pulmonary vascular resistance,claude_api,HIGH
ARDS_POI:02697,decreased-right-ventricular-afterload,Decreased right ventricular afterload,POI_mechanism,,,,,D011652,C0232170,kg_nodes,24102072,1,,,,Ventricular afterload reduction,Decreased right ventricular afterload,claude_api,HIGH
ARDS_POI:02698,preload-reserve,Preload reserve,POI_population,,,,,,C0232255,kg_nodes,24102072,1,,,,Preload reserve,Preload reserve,claude_api,MEDIUM
ARDS_POI:02699,no-preload-reserve,No preload reserve,POI_population,,,,,D058065,C1145670,kg_nodes,24102072,1,,,,Absence of preload reserve,No preload reserve,claude_api,MEDIUM
ARDS_POI:02700,increased-cardiac-index-with-prone,Increased cardiac index with prone positioning,POI_outcome,,,,,D056152,C0150119,kg_nodes,24102072,1,,,,Prone positioning,Increased cardiac index with prone positioning,rule,HIGH
ARDS_POI:02701,no-change-cardiac-index-with-prone,No change in cardiac index with prone positioning,POI_outcome,,,,,D056152,C0150119,kg_nodes,24102072,1,,,,Prone positioning,No change in cardiac index with prone positioning,rule,HIGH
ARDS_POI:02702,activated-protein-c,Activated protein C,POI_intervention,anticoagulant-medication,Activated protein C administered at 24 microg/kg/h for 96 h for the treatment of acute lung injury.,,DOID:11394,D012128,C0035222,robot_template_row,18565951,1,CHEBI:80904,,,"Protein C, Activated",Activated protein C,claude_api,HIGH
ARDS_POI:02703,activated-protein-c-administration,Activated protein C administration,POI_intervention,,,,,D000093,C0001028,kg_nodes,18565951,1,CHEBI:17904,,,Activated Protein C,Activated protein C administration,claude_api,HIGH
ARDS_POI:02704,improved-ventilator-free-days,Improved ventilator-free days,POI_outcome,,,,,D014656,C0042963,kg_nodes,18565951,1,,,,Ventilator-free days,Improved ventilator-free days,rule,HIGH
ARDS_POI:02705,decreased-plasma-protein-c-levels,Decreased plasma protein C levels,POI_mechanism,,,,DOID:0080248,D011157,C0032990,kg_nodes,18565951,1,,,,Protein C deficiency,Decreased plasma protein C levels,claude_api,HIGH
ARDS_POI:02706,decreased-pulmonary-dead-space-fraction,Decreased pulmonary dead space fraction,POI_mechanism,,,,,D011781,C0034096,kg_nodes,18565951,1,,,,Dead space ventilation,Decreased pulmonary dead space fraction,rule,HIGH
ARDS_POI:02707,microvascular-injury-ards,Microvascular Injury Ards,POI_mechanism,biological-process,,,DOID:11394,D012128,C0035222,mechanism_node,18565951,1,,,,Acute respiratory distress syndrome,Microvascular Injury Ards,rule,HIGH
ARDS_POI:02708,inflammation-ards,Inflammation Ards,POI_mechanism,biological-process,,,DOID:11394,D012128,C0035222,mechanism_node,18565951,1,,,,Acute respiratory distress syndrome,Inflammation Ards,rule,HIGH
ARDS_POI:02709,coagulation-ards,Coagulation Ards,POI_mechanism,biological-process,,,DOID:11394,D012128,C0035222,mechanism_node,18565951,1,,,,Acute respiratory distress syndrome,Coagulation Ards,rule,HIGH
ARDS_POI:02710,plasma-protein-c-decrease-ards,Plasma Protein C Decrease Ards,POI_mechanism,biological-process,,,DOID:11394,D012128,C0035222,mechanism_node,18565951,1,,,,Acute respiratory distress syndrome,Plasma Protein C Decrease Ards,rule,HIGH
ARDS_POI:02711,respiratory-physiology-of-covid-19-ards,respiratory physiology of COVID-19 ARDS,POI_mechanism,acute-respiratory-distress-syndrome,"COVID-19 ARDS follows general ARDS physiology, with compliance reduction related to hypoxemia and high inter-individual variability.",,DOID:11394,D012128,C0035222,robot_template_row,32859264,1,,,,Acute respiratory distress syndrome,respiratory physiology of COVID-19 ARDS,rule,HIGH
ARDS_POI:02712,respiratory-system-compliance-in-covid-ards,Respiratory system compliance in COVID-19 ARDS,POI_mechanism,,,,DOID:11394,D012128,C0035222,kg_nodes,32859264,1,,,,Acute respiratory distress syndrome,Respiratory system compliance in COVID-19 ARDS,rule,HIGH
ARDS_POI:02713,hypoxemia-in-covid-ards,Hypoxemia in COVID-19 ARDS,POI_mechanism,,,,DOID:11394,D012128,C0035222,kg_nodes,32859264,1,,,,Acute respiratory distress syndrome,Hypoxemia in COVID-19 ARDS,rule,HIGH
ARDS_POI:02714,interindividual-variability-in-covid-ards,Inter-individual variability in COVID-19 ARDS,POI_mechanism,,,,DOID:11394,D012128,C0035222,kg_nodes,32859264,1,,,,Acute respiratory distress syndrome,Inter-individual variability in COVID-19 ARDS,rule,HIGH
ARDS_POI:02715,acute-lung-injury-in-subarachnoid-hemorrhage,Acute lung injury in subarachnoid hemorrhage,POI_disease,acute-lung-injury,"Acute lung injury complicating subarachnoid hemorrhage. Independent risk factors include severity of illness, hemorrhage grade, transfusions, and sepsis.",,DOID:11394,D012128,C0035222,robot_template_row,16374174,1,,,,Acute lung injury,Acute lung injury in subarachnoid hemorrhage,rule,HIGH
ARDS_POI:02716,subarachnoid-hemorrhage,Subarachnoid hemorrhage,POI_context,,,,DOID:2740,D013345,C0038585,kg_nodes,16374174,1,,,,Subarachnoid hemorrhage,Subarachnoid hemorrhage,claude_api,HIGH
ARDS_POI:02717,acute-lung-injury-incidence,Incidence of acute lung injury,POI_outcome,,,,DOID:11394,D055371,C0272079,kg_nodes,16374174,1,,,,Acute lung injury,Incidence of acute lung injury,rule,HIGH
ARDS_POI:02718,acute-lung-injury-patients,Patients with acute lung injury,POI_population,,,,DOID:11394,D055371,C0272079,kg_nodes,16374174,1,,,,Acute lung injury,Patients with acute lung injury,rule,HIGH
ARDS_POI:02719,prevention-of-unplanned-extubation,prevention of unplanned extubation,POI_intervention,extubation-management,"Measures to prevent unplanned extubation, including strong fixation of the tracheal tube, adequate sedation of agitated patients, attention to orotracheally intubated patients, and daily reassessment of weaning readiness.",,,D000058,C0151630,robot_template_row,9563730,1,,,,unplanned extubation prevention,prevention of unplanned extubation,claude_api,HIGH
ARDS_POI:02720,unplanned-extubation,Unplanned extubation,POI_outcome,,,,,D060087,C0877052,kg_nodes,9563730,1,,,,Unplanned extubation,Unplanned extubation,claude_api,HIGH
ARDS_POI:02721,inadequate-tube-fixation,Inadequate tube fixation,POI_mechanism,,,,,D058109,C0184661,kg_nodes,9563730,1,,,,Tube fixation,Inadequate tube fixation,claude_api,MEDIUM
ARDS_POI:02722,lack-of-sedation,Lack of sedation,POI_mechanism,,,,,D003612,C0036557,kg_nodes,9563730,1,,,,Sedation,Lack of sedation,rule,HIGH
ARDS_POI:02723,orotracheal-intubation,Orotracheal intubation,POI_mechanism,,,,,D007442,C0021925,kg_nodes,9563730,1,,,,Endotracheal intubation,Orotracheal intubation,rule,HIGH
ARDS_POI:02724,low-dose-intravenous-gm-csf-therapy,low-dose intravenous GM-CSF therapy,POI_intervention,sepsis-management,Low-dose (3 mcg/kg) intravenous recombinant human granulocyte-macrophage colony-stimulating factor (GM-CSF) administered daily for 5 days in patients with severe sepsis and respiratory dysfunction.,,DOID:11394,D012128,C0035222,robot_template_row,12119223,1,CHEBI:8846,,,Granulocyte-Macrophage Colony-Stimulating Factor,low-dose intravenous GM-CSF therapy,claude_api,HIGH
ARDS_POI:02725,gm-csf-therapy,GM-CSF therapy,POI_intervention,,,,,D008757,C0017337,kg_nodes,12119223,1,CHEBI:135199,,,Granulocyte-Macrophage Colony-Stimulating Factor,GM-CSF therapy,claude_api,HIGH
ARDS_POI:02726,preserved-alveolar-neutrophil-function,Preserved alveolar neutrophil function,POI_mechanism,,,,,D009504,C0027950,kg_nodes,12119223,1,,GO:0042119,,Neutrophil function,Preserved alveolar neutrophil function,claude_api,MEDIUM
ARDS_POI:02727,preserved-systemic-neutrophil-function,Preserved systemic neutrophil function,POI_mechanism,,,,,D009504,C0027950,kg_nodes,12119223,1,,GO:0002440,,Neutrophil function,Preserved systemic neutrophil function,claude_api,HIGH
ARDS_POI:02728,severe-sepsis-respiratory-dysfunction,Severe sepsis with respiratory dysfunction,POI_population,,,,DOID:0080642,D018805,C0243026,kg_nodes,12119223,1,,,,Sepsis,Severe sepsis with respiratory dysfunction,rule,HIGH
ARDS_POI:02729,gm-csf-stimulated-granulocyte-hemopoiesis,Gm Csf Stimulated Granulocyte Hemopoiesis,POI_mechanism,biological-process,,,,D006733,C0018951,mechanism_node,12119223,1,,GO:0002673,,granulocyte hematopoiesis,Gm Csf Stimulated Granulocyte Hemopoiesis,claude_api,HIGH
ARDS_POI:02730,gm-csf-stimulated-macrophage-effector-function,Gm Csf Stimulated Macrophage Effector Function,POI_mechanism,biological-process,,,,D008264,C0024432,mechanism_node,12119223,1,,GO:0008406,,granulocyte-macrophage colony-stimulating factor-stimulated macrophage activation,Gm Csf Stimulated Macrophage Effector Function,claude_api,HIGH
ARDS_POI:02731,gm-csf-regulation-of-pulmonary-surfactant,Gm Csf Regulation Of Pulmonary Surfactant,POI_mechanism,biological-process,,,,D006799,C0017023,mechanism_node,12119223,1,,GO:0010468,,Regulation of pulmonary surfactant by granulocyte-macrophage colony-stimulating factor,Gm Csf Regulation Of Pulmonary Surfactant,claude_api,HIGH
ARDS_POI:02732,severe-hypercapnia-ards,Severe hypercapnia in ARDS,POI_disease,,,,DOID:11394,D012128,C0035222,kg_nodes,28108768,1,,,,Acute respiratory distress syndrome,Severe hypercapnia in ARDS,rule,HIGH
ARDS_POI:02733,increased-icu-mortality,Increased ICU mortality,POI_outcome,,,,,D009026,C0026565,kg_nodes,28108768|21107529,2,,,,Mortality,Increased ICU mortality,rule,HIGH
ARDS_POI:02734,pressure-volume-limitation-strategy-pls,Pressure/volume limitation strategy (PLS),POI_intervention,,,,,D045422,C0199451,kg_nodes,28108768,1,,,,Pressure-limited ventilation,Pressure/volume limitation strategy (PLS),claude_api,HIGH
ARDS_POI:02735,increased-icu-mortality-severe-hypercapnia-ards,Increased ICU mortality with severe hypercapnia and PLS,POI_outcome,,,,,D009026,C0026565,kg_nodes,28108768,1,,,,Mortality,Increased ICU mortality with severe hypercapnia and PLS,rule,HIGH
ARDS_POI:02736,hematologic-malignancy,Hematologic malignancy,POI_population,,,,DOID:2531,D006425,C0021775,kg_nodes,21666446,1,,,,Hematologic Malignancy,Hematologic malignancy,claude_api,HIGH
ARDS_POI:02737,delayed-invasive-ventilation,Delayed invasive ventilation,POI_intervention,,,,,D012121,C0087153,kg_nodes,21666446,1,,,,Delayed mechanical ventilation,Delayed invasive ventilation,claude_api,HIGH
ARDS_POI:02738,early-corticosteroid-therapy-on-icu-admission,early corticosteroid therapy on ICU admission,POI_intervention,corticosteroid-therapy,Administration of corticosteroids at the time of intensive care unit admission in patients with severe pandemic (H1N1)v influenza A infection.,,,D006694,C0236392,robot_template_row,21107529,1,CHEBI:50858,,,Corticosteroid therapy,early corticosteroid therapy on ICU admission,rule,HIGH
ARDS_POI:02739,early-corticosteroid-therapy-icu-admission,Early corticosteroid therapy on ICU admission,POI_intervention,,,,,D000930,C0010634,kg_nodes,21107529,1,CHEBI:50858,,,Corticosteroid therapy,Early corticosteroid therapy on ICU admission,rule,HIGH
ARDS_POI:02740,increased-hospital-acquired-pneumonia,Increased hospital-acquired pneumonia,POI_outcome,,,,DOID:552,D010038,C0034065,kg_nodes,21107529,1,,,,Pneumonia,Increased hospital-acquired pneumonia,rule,HIGH
ARDS_POI:02741,severe-pandemic-h1n1-influenza-infection,Severe pandemic (H1N1)v influenza A infection,POI_disease,,,,DOID:0050211,D006694,C0236392,kg_nodes,21107529,1,,,,Influenza A virus subtype H1N1 infection,Severe pandemic (H1N1)v influenza A infection,claude_api,HIGH
ARDS_POI:02742,muscle-strength-discharge,Muscle strength at discharge,POI_intervention,,,,,D009154,C0027947,kg_nodes,28067712,1,,,,Muscle Strength,Muscle strength at discharge,claude_api,HIGH
ARDS_POI:02743,improved-5y-survival,Improved 5-year survival,POI_outcome,,,,,D016016,C0038954,kg_nodes,28067712,1,,,,5-year survival rate,Improved 5-year survival,claude_api,HIGH
ARDS_POI:02744,persistent-muscle-weakness,Persistent muscle weakness,POI_intervention,,,,DOID:437,D009154,C0027947,kg_nodes,28067712,1,,,,Muscle weakness,Persistent muscle weakness,claude_api,HIGH
ARDS_POI:02745,worse-5y-survival,Worse 5-year survival,POI_outcome,,,,,D016019,C0038954,kg_nodes,28067712,1,,,,5-year survival rate,Worse 5-year survival,claude_api,HIGH
ARDS_POI:02746,resolving-muscle-weakness,Resolving muscle weakness,POI_intervention,,,,,D009154,C0027947,kg_nodes,28067712,1,,GO:0060284,,Muscle Weakness Resolution,Resolving muscle weakness,claude_api,HIGH
ARDS_POI:02747,ards-survivor,ARDS survivors,POI_population,,,,DOID:11394,D012128,C0035222,kg_nodes,28067712,1,,,,Acute respiratory distress syndrome,ARDS survivors,rule,HIGH
ARDS_POI:02748,muscle-weakness-ards,Muscle Weakness Ards,POI_mechanism,biological-process,,,DOID:11394,D012128,C0035222,mechanism_node,28067712,1,,,,Acute respiratory distress syndrome,Muscle Weakness Ards,rule,HIGH
ARDS_POI:02749,muscle-strength-survival-association,Muscle Strength Survival Association,POI_mechanism,biological-process,,,,D053580,C0517349,mechanism_node,28067712,1,,,,Muscle Strength,Muscle Strength Survival Association,claude_api,MEDIUM
ARDS_POI:02750,persistent-resolving-weakness-trajectories,Persistent Resolving Weakness Trajectories,POI_mechanism,biological-process,,,,D009135,C0151786,mechanism_node,28067712,1,,,,Muscle Weakness,Persistent Resolving Weakness Trajectories,claude_api,MEDIUM
ARDS_POI:02751,assisted-coughing-and-noninvasive-ventilation-for-respiratory-failure-in-sma1,Assisted coughing and noninvasive ventilation for respiratory failure in SMA1,POI_intervention,respiratory-failure-management,Manually and mechanically assisted coughing to clear airway mucus combined with noninvasive positive pressure ventilation after extubation to support gas exchange in children with respiratory failure due to spinal muscular atrophy type 1.,,,D063687,C0199451,robot_template_row,10767247,1,,,,Noninvasive ventilation,Assisted coughing and noninvasive ventilation for respiratory failure in SMA1,claude_api,MEDIUM
ARDS_POI:02752,assisted-coughing-and-noninvasive-ventilation,Assisted coughing and noninvasive ventilation,POI_intervention,,,,,D008397,C0087153,kg_nodes,10767247,1,,,,Assisted coughing and noninvasive ventilation,Assisted coughing and noninvasive ventilation,claude_api,HIGH
ARDS_POI:02753,successful-extubation,Successful extubation,POI_outcome,,,,,D005139,C0021597,kg_nodes,10767247,1,,,,Extubation,Successful extubation,claude_api,HIGH
ARDS_POI:02754,respiratory-failure-sma1,Respiratory failure in SMA type 1,POI_disease,,,,DOID:11162,D012131,C0035229,kg_nodes,10767247,1,,,,Respiratory failure,Respiratory failure in SMA type 1,claude_api,HIGH
ARDS_POI:02755,assisted-coughing-to-clear-airway-mucus,Assisted coughing to clear airway mucus,POI_mechanism,,,,,D001690,C0001912,kg_nodes,10767247,1,,,,Airway clearance techniques,Assisted coughing to clear airway mucus,claude_api,HIGH
ARDS_POI:02756,atelectasis-prevention,Prevention of atelectasis,POI_mechanism,,,,DOID:9956,D001261,C0004144,kg_nodes,10767247,1,,GO:0097553,,Atelectasis,Prevention of atelectasis,rule,HIGH
ARDS_POI:02757,noninvasive-ventilation-with-peep,Noninvasive ventilation with PEEP,POI_intervention,,,,,D010863,C0034084,kg_nodes,10767247,1,,,,Positive end-expiratory pressure,Noninvasive ventilation with PEEP,rule,HIGH
ARDS_POI:02758,gas-exchange-support,Support of gas exchange,POI_mechanism,,,,,D005721,C0152048,kg_nodes,10767247,1,,GO:0007585,,Gas exchange,Support of gas exchange,claude_api,HIGH
ARDS_POI:02759,airway-mucus-clearance,Airway Mucus Clearance,POI_mechanism,biological-process,,,,D055595,C1155011,mechanism_node,10767247,1,,GO:0006954,,Mucus clearance,Airway Mucus Clearance,claude_api,HIGH
ARDS_POI:02760,noninvasive-ventilation-ohs-copd,Noninvasive ventilation for OHS and COPD,POI_intervention,,,,,D057586,C0278162,kg_nodes,23103736,1,,,,Noninvasive ventilation,Noninvasive ventilation for OHS and COPD,claude_api,HIGH
